time_period,pij_lndu_croplands_to_croplands,pij_lndu_croplands_to_forests_mangroves,pij_lndu_croplands_to_forests_primary,pij_lndu_croplands_to_forests_secondary,pij_lndu_croplands_to_grasslands,pij_lndu_croplands_to_other,pij_lndu_croplands_to_settlements,pij_lndu_croplands_to_wetlands,pij_lndu_forests_mangroves_to_croplands,pij_lndu_forests_mangroves_to_forests_mangroves,pij_lndu_forests_mangroves_to_forests_primary,pij_lndu_forests_mangroves_to_forests_secondary,pij_lndu_forests_mangroves_to_grasslands,pij_lndu_forests_mangroves_to_other,pij_lndu_forests_mangroves_to_settlements,pij_lndu_forests_mangroves_to_wetlands,pij_lndu_forests_primary_to_croplands,pij_lndu_forests_primary_to_forests_mangroves,pij_lndu_forests_primary_to_forests_primary,pij_lndu_forests_primary_to_forests_secondary,pij_lndu_forests_primary_to_grasslands,pij_lndu_forests_primary_to_other,pij_lndu_forests_primary_to_settlements,pij_lndu_forests_primary_to_wetlands,pij_lndu_forests_secondary_to_croplands,pij_lndu_forests_secondary_to_forests_mangroves,pij_lndu_forests_secondary_to_forests_primary,pij_lndu_forests_secondary_to_forests_secondary,pij_lndu_forests_secondary_to_grasslands,pij_lndu_forests_secondary_to_other,pij_lndu_forests_secondary_to_settlements,pij_lndu_forests_secondary_to_wetlands,pij_lndu_grasslands_to_croplands,pij_lndu_grasslands_to_forests_mangroves,pij_lndu_grasslands_to_forests_primary,pij_lndu_grasslands_to_forests_secondary,pij_lndu_grasslands_to_grasslands,pij_lndu_grasslands_to_other,pij_lndu_grasslands_to_settlements,pij_lndu_grasslands_to_wetlands,pij_lndu_other_to_croplands,pij_lndu_other_to_forests_mangroves,pij_lndu_other_to_forests_primary,pij_lndu_other_to_forests_secondary,pij_lndu_other_to_grasslands,pij_lndu_other_to_other,pij_lndu_other_to_settlements,pij_lndu_other_to_wetlands,pij_lndu_settlements_to_croplands,pij_lndu_settlements_to_forests_mangroves,pij_lndu_settlements_to_forests_primary,pij_lndu_settlements_to_forests_secondary,pij_lndu_settlements_to_grasslands,pij_lndu_settlements_to_other,pij_lndu_settlements_to_settlements,pij_lndu_settlements_to_wetlands,pij_lndu_wetlands_to_croplands,pij_lndu_wetlands_to_forests_mangroves,pij_lndu_wetlands_to_forests_primary,pij_lndu_wetlands_to_forests_secondary,pij_lndu_wetlands_to_grasslands,pij_lndu_wetlands_to_other,pij_lndu_wetlands_to_settlements,pij_lndu_wetlands_to_wetlands,country
12,0.9998778447790564,0.0,0.0,0.0,0.00012215522094362306,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.000728809305313234,0.0,0.9935316161088131,0.0,0.005739574585873652,0.0,0.0,0.0,0.027552436395760115,0.0,0.0005000000000000001,0.9572882249902994,0.0,9.878787878787881e-05,0.004553037144850387,0.010007513590302162,0.0,0.034848484848484886,0.0,0.0,0.9651515151515151,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
13,0.9998761544648349,0.0,0.0,0.0,0.00012384553516512985,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007266902358445574,0.0,0.9932597777196944,0.0,0.006013532044461017,0.0,0.0,0.0,0.027479591696113474,0.0,0.0005000000000000001,0.9573600977033241,0.0,9.866666666666669e-05,0.004553378984563402,0.010008264949332378,0.0,0.03333333333333337,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
14,0.9998744641506133,0.0,0.0,0.0,0.00012553584938663668,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007245711663758809,0.0,0.9929879393305757,0.0,0.006287489503048382,0.0,0.0,0.0,0.02740674699646683,0.0,0.0005000000000000001,0.9574319704163488,0.0,9.854545454545457e-05,0.004553720824276415,0.010009016308362593,0.0,0.03181818181818186,0.0,0.0,0.9681818181818181,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
15,0.9998727738363918,0.0,0.0,0.0,0.0001272261636081435,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007224520969072042,0.0,0.992716100941457,0.0,0.006561446961635747,0.0,0.0,0.0,0.027333902296820183,0.0,0.0005000000000000001,0.9575038431293733,0.0,9.842424242424244e-05,0.00455406266398943,0.01000976766739281,0.0,0.03030303030303034,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
16,0.9998710835221704,0.0,0.0,0.0,0.0001289164778296503,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007203330274385277,0.0,0.9924442625523384,0.0,0.006835404420223112,0.0,0.0,0.0,0.02726105759717354,0.0,0.0005000000000000001,0.957575715842398,0.0,9.830303030303033e-05,0.004554404503702443,0.010010519026423026,0.0,0.02878787878787882,0.0,0.0,0.9712121212121212,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
17,0.9998693932079489,0.0,0.0,0.0,0.00013060679205115713,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.000718213957969851,0.0,0.9921724241632197,0.0,0.007109361878810477,0.0,0.0,0.0,0.027188212897526896,0.0,0.0005000000000000001,0.9576475885554226,0.0,9.818181818181821e-05,0.004554746343415457,0.010011270385453241,0.0,0.027272727272727306,0.0,0.0,0.9727272727272727,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
18,0.9998677028937274,0.0,0.0,0.0,0.00013229710627266392,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007160948885011745,0.0,0.991900585774101,0.0,0.0073833193373978425,0.0,0.0,0.0,0.02711536819788025,0.0,0.0005000000000000001,0.9577194612684472,0.0,9.806060606060609e-05,0.004555088183128471,0.010012021744483457,0.0,0.025757575757575788,0.0,0.0,0.9742424242424242,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
19,0.9998660125795058,0.0,0.0,0.0,0.00013398742049417075,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007139758190324978,0.0,0.9916287473849823,0.0,0.007657276795985208,0.0,0.0,0.0,0.02704252349823361,0.0,0.0005000000000000002,0.9577913339814719,0.0,9.793939393939396e-05,0.004555430022841485,0.010012773103513674,0.0,0.02424242424242427,0.0,0.0,0.9757575757575757,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
20,0.9998643222652843,0.0,0.0,0.0,0.00013567773471567755,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007118567495638212,0.0,0.9913569089958636,0.0,0.007931234254572574,0.0,0.0,0.0,0.026969678798586964,0.0,0.0005000000000000002,0.9578632066944964,0.0,9.781818181818184e-05,0.004555771862554499,0.01001352446254389,0.0,0.022727272727272756,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
21,0.9998626319510628,0.0,0.0,0.0,0.00013736804893718437,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007097376800951446,0.0,0.9910850706067449,0.0,0.008205191713159938,0.0,0.0,0.0,0.02689683409894032,0.0,0.0005000000000000002,0.9579350794075211,0.0,9.769696969696972e-05,0.004556113702267513,0.010014275821574105,0.0,0.021212121212121238,0.0,0.0,0.9787878787878788,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
22,0.9998609416368414,0.0,0.0,0.0,0.00013905836315869117,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.000707618610626468,0.0,0.9908132322176263,0.0,0.008479149171747302,0.0,0.0,0.0,0.026823989399293677,0.0,0.0005000000000000002,0.9580069521205458,0.0,9.75757575757576e-05,0.0045564555419805265,0.01001502718060432,0.0,0.019696969696969723,0.0,0.0,0.9803030303030302,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
23,0.9998592513226199,0.0,0.0,0.0,0.000140748677380198,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007054995411577914,0.0,0.9905413938285076,0.0,0.008753106630334668,0.0,0.0,0.0,0.026751144699647032,0.0,0.0005000000000000002,0.9580788248335703,0.0,9.745454545454548e-05,0.004556797381693541,0.010015778539634538,0.0,0.01818181818181821,0.0,0.0,0.9818181818181818,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
24,0.9998575610083983,0.0,0.0,0.0,0.00014243899160170482,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007033804716891148,0.0,0.9902695554393889,0.0,0.009027064088922034,0.0,0.0,0.0,0.026678300000000387,0.0,0.0005000000000000002,0.958150697546595,0.0,9.733333333333336e-05,0.0045571392214065545,0.010016529898664753,0.0,0.01666666666666669,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
25,0.9998558706941768,0.0,0.0,0.0,0.00014412930582321162,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0007012614022204383,0.0,0.9899977170502702,0.0,0.009301021547509399,0.0,0.0,0.0,0.026605455300353745,0.0,0.0005000000000000002,0.9582225702596197,0.0,9.721212121212124e-05,0.004557481061119569,0.010017281257694969,0.0,0.015151515151515173,0.0,0.0,0.9848484848484849,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
26,0.9998541803799553,0.0,0.0,0.0,0.00014581962004471844,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006991423327517616,0.0,0.9897258786611515,0.0,0.009574979006096763,0.0,0.0,0.0,0.0265326106007071,0.0,0.0005000000000000002,0.9582944429726442,0.0,9.709090909090911e-05,0.004557822900832583,0.010018032616725186,0.0,0.013636363636363655,0.0,0.0,0.9863636363636363,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
27,0.9998524900657338,0.0,0.0,0.0,0.00014750993426622524,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006970232632830851,0.0,0.9894540402720329,0.0,0.009848936464684129,0.0,0.0,0.0,0.026459765901060455,0.0,0.0005000000000000002,0.9583663156856689,0.0,9.6969696969697e-05,0.004558164740545597,0.010018783975755402,0.0,0.012121212121212137,0.0,0.0,0.9878787878787879,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
28,0.9998507997515123,0.0,0.0,0.0,0.00014920024848773207,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006949041938144084,0.0,0.9891822018829142,0.0,0.010122893923271495,0.0,0.0,0.0,0.026386921201413813,0.0,0.0005000000000000002,0.9584381883986935,0.0,9.684848484848488e-05,0.004558506580258611,0.010019535334785617,0.0,0.010606060606060626,0.0,0.0,0.9893939393939394,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
29,0.9998491094372908,0.0,0.0,0.0,0.0001508905627092389,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006927851243457319,0.0,0.9889103634937955,0.0,0.010396851381858859,0.0,0.0,0.0,0.026314076501767168,0.0,0.0005000000000000002,0.9585100611117181,0.0,9.672727272727276e-05,0.004558848419971624,0.010020286693815833,0.0,0.009090909090909108,0.0,0.0,0.9909090909090909,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
30,0.9998474191230693,0.0,0.0,0.0,0.0001525808769307457,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006906660548770552,0.0,0.9886385251046768,0.0,0.010670808840446223,0.0,0.0,0.0,0.026241231802120523,0.0,0.0005000000000000002,0.9585819338247428,0.0,9.660606060606063e-05,0.004559190259684639,0.01002103805284605,0.0,0.00757575757575759,0.0,0.0,0.9924242424242424,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
31,0.9998457288088478,0.0,0.0,0.0,0.00015427119115225252,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006885469854083787,0.0,0.988366686715558,0.0,0.010944766299033588,0.0,0.0,0.0,0.02616838710247388,0.0,0.0005000000000000002,0.9586538065377673,0.0,9.648484848484851e-05,0.004559532099397652,0.010021789411876265,0.0,0.006060606060606072,0.0,0.0,0.9939393939393939,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
32,0.9998440384946263,0.0,0.0,0.0,0.0001559615053737593,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.000686427915939702,0.0,0.9880948483264393,0.0,0.011218723757620955,0.0,0.0,0.0,0.026095542402827236,0.0,0.0005000000000000002,0.958725679250792,0.0,9.636363636363639e-05,0.004559873939110667,0.010022540770906481,0.0,0.004545454545454561,0.0,0.0,0.9954545454545455,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
33,0.9998423481804047,0.0,0.0,0.0,0.00015765181959526614,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006843088464710254,0.0,0.9878230099373208,0.0,0.01149268121620832,0.0,0.0,0.0,0.02602269770318059,0.0,0.0005000000000000002,0.9587975519638167,0.0,9.624242424242428e-05,0.00456021577882368,0.010023292129936696,0.0,0.003030303030303043,0.0,0.0,0.996969696969697,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
34,0.9998406578661833,0.0,0.0,0.0,0.00015934213381677296,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006821897770023489,0.0,0.987551171548202,0.0,0.011766638674795684,0.0,0.0,0.0,0.02594985300353395,0.0,0.0005000000000000002,0.9588694246768412,0.0,9.612121212121215e-05,0.004560557618536695,0.010024043488966914,0.0,0.001515151515151525,0.0,0.0,0.9984848484848485,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
35,0.9998389675519618,0.0,0.0,0.0,0.00016103244803827976,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.026254567009577692,0.0,0.003745432990422348,0.0006800707075336722,0.0,0.9872793331590833,0.0,0.012040596133383048,0.0,0.0,0.0,0.025877008303887304,0.0,0.0005000000000000002,0.9589412973898659,0.0,9.600000000000003e-05,0.004560899458249708,0.01002479484799713,0.0,6.938893903907228e-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011695045888404566,0.0,0.007696983510010966,0.0,0.9806079706015844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002000000000000002,0.0,0.002000000000000005,0.0,0.0,0.0,0.0,0.0,0.998,suriname
0,0.95,0.0,0.0,0.044900000000000065,0.0001,0.005,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.00075,0.0,0.99615,0.0,0.003,0.0001,0.0,0.0,0.028289321072090437,0.0,0.0005,0.9591865099774328,0.0,0.0001,0.005872797068665643,0.006051371881811154,0.0,0.04500000000000005,0.0,0.0,0.95,0.005,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.0,0.998,0.0,0.0,0.0,0.0033784968967288977,0.0,0.006521503103271111,0.0,0.0001,0.99,0.0,0.0,0.0,0.0,0.01990000000000002,0.0,0.0001,0.0,0.98,trinidad_and_tobago
1,0.95,0.00075,0.0,0.044150000000000064,0.0001,0.005,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.00075,0.0,0.99625,0.0,0.003,0.0,0.0,0.0,0.02769454770755868,0.0,0.0005,0.9610980218720551,0.0,0.0001,0.006315584949192067,0.004291845471194328,0.0,0.035000000000000045,0.0,0.01,0.95,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798837175905812,0.020116282409418675,0.0,0.0,0.004174052285797157,0.0,0.005825947714202853,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.020000000000000014,0.0,0.0,0.0,0.98,trinidad_and_tobago
2,0.95,0.0,0.0,0.04490000000000007,0.0001,0.005,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.00075,0.0,0.99625,0.0,0.003,0.0,0.0,0.0,0.02538035870505447,0.0,0.0005,0.95,0.0,0.0001,0.0205953733343196,0.003424267960625986,0.0,0.0,0.0,0.0,0.95,0.005,0.04500000000000005,0.0,0.0,0.0,0.0,0.020740718189013862,0.0,0.979259281810986,0.0,0.0,0.0012867653541438911,0.002042052330511116,0.0,0.006571182315345004,0.0,0.0001,0.99,0.0,0.0,0.0,0.0,0.0020000000000000018,0.0,0.0,0.0,0.998,trinidad_and_tobago
3,0.9475530303030303,3.644325158409665e-05,0.0,0.04734719311205234,0.00010121212121212122,0.004962121212121212,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.02969696969696972,0.00030303030303030325,0.0,0.0007478809475502025,0.0,0.9959779360660934,0.0,0.0032739577599052248,2.2522645111994791e-07,0.0,0.0,0.025319600212952778,0.0,0.0005,0.9502998358775048,0.0,9.890909090909091e-05,0.02039341214558099,0.0033882426730523947,0.0,0.0,0.0,0.0,0.9514245143357805,0.004939122027855827,0.04363636363636368,0.0,1.1757804631964491e-05,0.0,0.0,0.020380361332070898,0.0,0.9792606626231298,0.00034680126387726047,4.169762899434004e-07,0.0012757739205101176,0.0020813363283941353,0.0,0.006529131543170121,0.0,9.797988477505627e-05,0.990007329464406,8.44885874459964e-06,0.0,0.0,0.0,0.0023984848484848507,0.0,5.05050505050505e-07,1.1097750538413082e-05,0.9975899123504717,trinidad_and_tobago
4,0.9451060606060605,7.28865031681933e-05,0.0,0.049794386224104606,0.00010242424242424243,0.004924242424242425,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.02939393939393942,0.0006060606060606065,0.0,0.000745761895100405,0.0,0.9957058721321869,0.0,0.0035479155198104495,4.5045290223989583e-07,0.0,0.0,0.025258841720851088,0.0,0.0005,0.9505996717550096,0.0,9.781818181818183e-05,0.020191450956842386,0.0033522173854788036,0.0,0.0,0.0,0.0,0.9528490286715611,0.004878244055711653,0.042272727272727316,0.0,2.3515609263928982e-05,0.0,0.0,0.02002000447512793,0.0,0.9792620434352736,0.0006936025277545209,8.339525798868008e-07,0.0012647824868763438,0.0021206203262771543,0.0,0.00648708077099524,0.0,9.595976955011254e-05,0.9900146589288119,1.689771748919928e-05,0.0,0.0,0.0,0.0027969696969696997,0.0,1.01010101010101e-06,2.2195501076826163e-05,0.9971798247009434,trinidad_and_tobago
5,0.9426590909090908,0.00010932975475228996,0.0,0.052241579336156876,0.00010363636363636365,0.004886363636363637,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.029090909090909115,0.0009090909090909097,0.0,0.0007436428426506075,0.0,0.9954338081982803,0.0,0.003821873279715674,6.756793533598437e-07,0.0,0.0,0.025198083228749394,0.0,0.0005,0.9508995076325144,0.0,9.672727272727273e-05,0.019989489768103778,0.0033161920979052125,0.0,0.0,0.0,0.0,0.9542735430073416,0.004817366083567479,0.04090909090909095,0.0,3.527341389589347e-05,0.0,0.0,0.019659647618184967,0.0,0.9792634242474174,0.0010404037916317815,1.2509288698302013e-06,0.0012537910532425703,0.0021599043241601738,0.0,0.006445029998820358,0.0,9.39396543251688e-05,0.990021988393218,2.534657623379892e-05,0.0,0.0,0.0,0.003195454545454548,0.0,1.515151515151515e-06,3.3293251615239245e-05,0.996769737051415,trinidad_and_tobago
6,0.9402121212121212,0.0001457730063363866,0.0,0.05468877244820915,0.00010484848484848486,0.0048484848484848485,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.028787878787878814,0.001212121212121213,0.0,0.0007415237902008101,0.0,0.9951617442643738,0.0,0.004095831039620899,9.009058044797917e-07,0.0,0.0,0.025137324736647704,0.0,0.0005,0.9511993435100192,0.0,9.563636363636365e-05,0.01978752857936517,0.0032801668103316214,0.0,0.0,0.0,0.0,0.9556980573431221,0.004756488111423306,0.039545454545454585,0.0,4.7031218527857963e-05,0.0,0.0,0.019299290761242004,0.0,0.9792648050595611,0.0013872050555090419,1.6679051597736017e-06,0.0012427996196087965,0.002199188322043193,0.0,0.006402979226645476,0.0,9.191953910022507e-05,0.9900293178576239,3.379543497839856e-05,0.0,0.0,0.0,0.0035939393939393976,0.0,2.02020202020202e-06,4.439100215365233e-05,0.9963596494018867,trinidad_and_tobago
7,0.9377651515151515,0.00018221625792048325,0.0,0.05713596556026141,0.00010606060606060608,0.00481060606060606,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.02848484848484851,0.0015151515151515162,0.0,0.0007394047377510126,0.0,0.9948896803304672,0.0,0.004369788799526124,1.1261322555997395e-06,0.0,0.0,0.025076566244546013,0.0,0.0005,0.9514991793875239,0.0,9.454545454545455e-05,0.019585567390626564,0.0032441415227580303,0.0,0.0,0.0,0.0,0.9571225716789027,0.004695610139279133,0.03818181818181822,0.0,5.878902315982246e-05,0.0,0.0,0.01893893390429904,0.0,0.979266185871705,0.0017340063193863023,2.084881449717002e-06,0.001231808185975023,0.0022384723199262123,0.0,0.006360928454470594,0.0,8.989942387528134e-05,0.9900366473220299,4.22442937229982e-05,0.0,0.0,0.0,0.003992424242424246,0.0,2.5252525252525253e-06,5.548875269206541e-05,0.9959495617523585,trinidad_and_tobago
8,0.9353181818181817,0.00021865950950457992,0.0,0.05958315867231368,0.00010727272727272728,0.004772727272727273,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.028181818181818207,0.0018181818181818195,0.0,0.000737285685301215,0.0,0.9946176163965607,0.0,0.004643746559431348,1.3513587067196875e-06,0.0,0.0,0.025015807752444323,0.0,0.0005,0.9517990152650287,0.0,9.345454545454545e-05,0.019383606201887955,0.003208116235184439,0.0,0.0,0.0,0.0,0.9585470860146832,0.0046347321671349586,0.03681818181818186,0.0,7.054682779178694e-05,0.0,0.0,0.018578577047356073,0.0,0.9792675666838487,0.002080807583263563,2.5018577396604026e-06,0.0012208167523412492,0.0022777563178092313,0.0,0.006318877682295712,0.0,8.787930865033759e-05,0.9900439767864359,5.069315246759784e-05,0.0,0.0,0.0,0.004390909090909095,0.0,3.03030303030303e-06,6.658650323047849e-05,0.9955394741028302,trinidad_and_tobago
